timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1528106711.845875,0.888217,-1.499111,-1.617841,0.287413,-0.790379,0.111327,0.055575,0.997432,-0.045179,-0.023211,-0.766856,0.137022,-10.509567,34.258499,8.539276,,,,,,,
1528106711.865956,0.833829,-1.492039,-1.661410,0.365960,-0.386741,0.147693,0.058261,0.996900,-0.052874,-0.071719,-0.541227,0.002551,-10.302507,34.502541,8.374481,,,,,,,
1528106711.886006,0.773068,-1.486655,-1.719179,0.351446,-0.029953,-0.064550,0.058689,0.996462,-0.060155,-0.099415,-0.436602,-0.105235,-10.270905,34.407936,8.093445,,,,,,,
1528106711.906086,0.686430,-1.483075,-1.809642,0.404773,0.290906,-0.192693,0.055524,0.996155,-0.067766,-0.122464,-0.595719,-0.038634,-10.299637,34.477802,7.833008,,,,,,,
1528106711.926167,0.622968,-1.480656,-1.882339,0.179625,0.519769,-0.166326,0.052521,0.995940,-0.073109,-0.106843,-0.848998,0.020161,-10.425789,34.561729,7.374939,,,,,,,
1528106711.946217,0.616756,-1.483384,-1.897980,-0.195435,0.345567,-0.138659,0.050495,0.996182,-0.071217,-0.061710,-1.148602,0.063969,-10.804398,34.691730,7.176849,,,,,,,
1528106711.966298,0.653922,-1.491170,-1.859216,-0.631404,-0.264256,-0.003911,0.048386,0.996831,-0.063133,-0.077607,-1.418401,-0.114235,-10.972919,34.641541,7.107513,,,,,,,
1528106711.986378,1.003466,-1.502612,-1.500905,-1.784274,-0.495234,0.815618,0.057457,0.997676,-0.036612,-0.320061,-1.354534,-0.331216,-10.923920,34.528942,7.477966,,,,,,,
1528106712.006428,1.706866,-1.488591,-0.765645,-3.165563,-2.582508,1.210050,0.081355,0.996623,0.011139,-0.295222,0.487920,-0.959839,-10.341827,34.407585,8.864075,,,,,,,
1528106712.026509,2.350272,-1.448575,-0.102093,-3.207700,0.718314,-0.368940,0.086718,0.992540,0.085697,0.250578,4.922026,1.240658,-9.116599,34.197327,11.358978,,,,,,,
1528106712.046589,2.511937,-1.427518,0.054400,-0.465745,0.352415,0.488468,0.084084,0.989753,0.115407,0.637016,1.125481,0.265636,-9.041984,33.530872,13.570190,,,,,,,
1528106712.066639,2.363801,-1.420763,-0.114740,0.786214,1.276074,1.264338,0.104885,0.988766,0.106493,0.301365,-0.351162,0.366606,-8.980534,33.436840,14.415192,,,,,,,
1528106712.086720,2.281810,-1.410234,-0.220312,-0.191027,0.897932,0.643583,0.121136,0.987138,0.104334,-0.161069,1.049926,0.282339,-8.204146,33.698616,13.723724,,,,,,,
1528106712.106770,2.336568,-1.398771,-0.171282,-0.846425,0.021445,-0.121587,0.123393,0.985240,0.118643,0.071370,1.169575,0.115183,-7.912564,33.949337,13.536469,,,,,,,
1528106712.126851,2.396605,-1.396176,-0.111936,-0.056510,0.280048,-0.301084,0.117785,0.984793,0.127711,0.331175,0.768335,0.207510,-7.994111,33.638683,14.112793,,,,,,,
1528106712.146931,2.391193,-1.407059,-0.127540,0.705558,0.509594,-0.227435,0.111159,0.986625,0.119226,0.313264,0.696664,0.123954,-8.192293,33.759224,14.250458,,,,,,,
1528106712.166981,2.335661,-1.422112,-0.189735,0.915843,0.103773,-0.181117,0.106878,0.988967,0.102577,0.222468,0.658204,-0.057350,-8.417085,34.069748,13.716248,,,,,,,
1528106712.187062,2.255538,-1.436428,-0.264341,0.844618,-0.497044,-0.188522,0.103766,0.990986,0.084729,0.119119,0.397045,-0.093091,-8.781206,34.043442,13.114532,,,,,,,
1528106712.207142,2.158416,-1.449556,-0.352982,0.813534,-0.332185,-0.191195,0.100657,0.992659,0.067049,0.053518,0.106584,-0.002688,-8.831700,34.323513,11.953827,,,,,,,
1528106712.227192,2.077787,-1.460184,-0.434354,0.576316,0.225666,-0.223083,0.096503,0.993889,0.053599,-0.050360,-0.002495,0.032812,-9.178775,34.313591,11.538605,,,,,,,
1528106712.247273,2.035814,-1.469274,-0.485126,0.395439,0.484824,-0.311596,0.090587,0.994851,0.045449,-0.182170,-0.021539,0.045463,-9.613672,34.367718,11.282837,,,,,,,
1528106712.267353,2.007085,-1.478463,-0.523300,0.366927,0.435304,-0.323989,0.083566,0.995740,0.038963,-0.272989,-0.081006,0.032463,-9.848999,34.503899,10.901642,,,,,,,
1528106712.287404,1.953043,-1.487143,-0.586025,0.469224,0.440347,-0.267070,0.077525,0.996503,0.031167,-0.250560,-0.149015,0.014533,-10.182478,34.171597,10.459076,,,,,,,
1528106712.307484,1.854013,-1.495310,-0.696406,0.582404,0.612692,-0.220863,0.072409,0.997152,0.021074,-0.171347,-0.185492,0.026121,-10.402557,34.368774,9.978149,,,,,,,
1528106712.327565,1.703496,-1.500984,-0.861294,0.672360,0.757021,-0.109810,0.069143,0.997564,0.009229,-0.106115,-0.237325,0.030367,-10.513237,34.264069,9.350037,,,,,,,
1528106712.347615,1.516837,-1.502457,-1.066691,0.720985,1.008246,-0.010438,0.068182,0.997666,-0.003683,-0.072012,-0.305420,0.022512,-10.861839,34.579750,8.585358,,,,,,,
1528106712.367695,1.331745,-1.499795,-1.274561,0.730191,1.153044,0.035426,0.068919,0.997480,-0.016796,-0.079493,-0.347105,0.008938,-11.052644,34.768066,8.009674,,,,,,,
1528106712.387776,1.178610,-1.494690,-1.451203,0.661478,1.132186,0.045180,0.070256,0.997105,-0.029059,-0.080800,-0.346989,-0.009775,-11.039310,34.648342,6.990936,,,,,,,
1528106712.407826,1.065469,-1.488262,-1.586964,0.603448,1.106047,0.061456,0.072133,0.996596,-0.039907,-0.050160,-0.298873,-0.017176,-11.162400,34.724728,6.341339,,,,,,,
1528106712.427906,0.980464,-1.481286,-1.694893,0.555155,1.131422,0.047099,0.074258,0.995997,-0.049756,0.013953,-0.208384,-0.014804,-11.327344,34.817368,5.614380,,,,,,,
1528106712.447987,0.912214,-1.475433,-1.786067,0.483581,1.113721,-0.053398,0.075301,0.995456,-0.058271,0.075166,-0.118702,0.004682,-11.288670,34.972076,5.026489,,,,,,,
1528106712.468037,0.845660,-1.471245,-1.874999,0.465498,1.096410,-0.139331,0.074377,0.995049,-0.065913,0.106790,-0.075585,0.069422,-11.623753,34.894524,4.496979,,,,,,,
1528106712.488118,0.778335,-1.466102,-1.965052,0.542164,1.117342,-0.100828,0.073366,0.994525,-0.074410,0.131376,-0.036608,0.121682,-11.890009,34.944275,3.779968,,,,,,,
1528106712.508198,0.723334,-1.457346,-2.043513,0.645223,1.164227,0.040880,0.074926,0.993571,-0.084855,0.125864,0.031697,0.085374,-11.859187,34.842690,3.132629,,,,,,,
1528106712.528248,0.690682,-1.445410,-2.100155,0.687265,1.163508,0.191218,0.079665,0.992149,-0.096391,0.048509,0.079491,-0.056747,-11.804684,34.912937,2.482544,,,,,,,
1528106712.548329,0.670216,-1.430688,-2.144630,0.790675,1.180348,0.239654,0.086741,0.990201,-0.109438,-0.025874,0.118259,-0.166487,-11.680412,35.173679,1.547791,,,,,,,
1528106712.568409,0.658060,-1.416365,-2.181968,0.638019,1.262855,0.213646,0.094070,0.988099,-0.121695,-0.100814,0.131789,-0.224298,-11.557266,35.166157,0.782928,,,,,,,
1528106712.588459,0.668802,-1.409265,-2.192056,0.108748,0.801281,0.105144,0.099719,0.986982,-0.126177,-0.118228,0.149599,-0.241178,-11.456615,35.403793,0.367676,,,,,,,
1528106712.608540,0.698377,-1.412058,-2.169935,-0.384632,0.207051,0.026307,0.101633,0.987428,-0.121062,-0.062708,0.014312,-0.053346,-11.402308,35.109222,0.220856,,,,,,,
1528106712.628621,0.741719,-1.419691,-2.129285,-0.500847,0.209410,-0.037162,0.101687,0.988605,-0.110983,0.014050,-0.220692,0.199270,-11.489180,35.038891,0.477081,,,,,,,
1528106712.648671,0.780547,-1.424900,-2.100408,-0.203940,0.713240,0.002406,0.102294,0.989376,-0.103291,-0.005889,-0.306423,0.296772,-11.525697,34.901844,0.820435,,,,,,,
1528106712.668751,0.794913,-1.424565,-2.104399,0.173764,0.994656,-0.033196,0.104005,0.989327,-0.102044,-0.022919,-0.096764,0.129586,-11.407648,35.282364,0.531769,,,,,,,
1528106712.688832,0.781721,-1.420422,-2.139901,0.391831,1.133438,-0.026574,0.105536,0.988715,-0.106315,-0.043753,0.116830,-0.019067,-11.413345,35.015099,0.272552,,,,,,,
1528106712.708882,0.767765,-1.414670,-2.175943,0.374747,1.018631,0.021813,0.107989,0.987837,-0.111867,-0.077853,0.201464,-0.121303,-11.361998,35.156158,-0.354370,,,,,,,
1528106712.728962,0.756279,-1.409711,-2.205476,0.327060,0.810316,-0.006675,0.110058,0.987054,-0.116662,-0.055584,0.143012,-0.069526,-11.397148,35.076931,-0.848755,,,,,,,
1528106712.749043,0.745469,-1.405293,-2.231089,0.281750,0.667420,-0.002666,0.111747,0.986336,-0.121047,-0.017631,0.020775,-0.014115,-11.347187,35.109737,-1.195282,,,,,,,
1528106712.769093,0.736327,-1.401591,-2.252801,0.249035,0.593216,-0.009895,0.113087,0.985719,-0.124768,0.043728,-0.060838,0.004620,-11.336769,35.296875,-1.499939,,,,,,,
1528106712.789174,0.728163,-1.398102,-2.273551,0.241354,0.636037,-0.018312,0.114353,0.985125,-0.128254,0.103115,-0.097110,0.021046,-11.443597,35.145142,-1.968262,,,,,,,
1528106712.809254,0.723940,-1.395270,-2.291659,0.180955,0.685984,-0.021978,0.115658,0.984635,-0.130826,0.142673,-0.080964,0.010999,-11.460150,34.941883,-2.181030,,,,,,,
1528106712.829304,0.726644,-1.393614,-2.302120,0.091088,0.611376,-0.010638,0.117095,0.984344,-0.131732,0.158753,-0.019546,-0.025540,-11.355388,35.132977,-2.513458,,,,,,,
1528106712.849385,0.731649,-1.392934,-2.307289,0.042868,0.428794,-0.011164,0.118200,0.984224,-0.131642,0.147028,0.048384,-0.045177,-11.293310,34.942169,-2.730896,,,,,,,
1528106712.869465,0.735443,-1.392378,-2.310270,0.041439,0.293719,-0.000157,0.119067,0.984126,-0.131600,0.122815,0.037893,-0.010643,-11.226894,34.995022,-2.572632,,,,,,,
1528106712.889515,0.738213,-1.391177,-2.312239,0.067549,0.194221,0.022082,0.120227,0.983912,-0.132143,0.105207,-0.033396,0.026019,-11.084023,35.014755,-2.689972,,,,,,,
1528106712.909596,0.737091,-1.389336,-2.315820,0.098406,0.075454,0.019657,0.121294,0.983581,-0.133618,0.095930,-0.066772,0.039990,-11.027183,35.254597,-2.892212,,,,,,,
1528106712.929676,0.732256,-1.387275,-2.321144,0.105310,-0.009180,0.025693,0.122002,0.983207,-0.135710,0.077461,-0.034232,0.031569,-11.221528,35.021458,-2.953033,,,,,,,
1528106712.949727,0.727781,-1.385368,-2.324891,0.081955,-0.056514,0.028358,0.122639,0.982857,-0.137653,0.077221,0.001548,0.007892,-11.114097,34.879391,-2.819550,,,,,,,
1528106712.969807,0.725663,-1.384130,-2.325434,0.032836,-0.095459,0.026477,0.123154,0.982628,-0.138822,0.077239,-0.014168,-0.010164,-11.067822,34.975845,-3.047028,,,,,,,
1528106712.989888,0.726100,-1.383649,-2.322556,-0.005549,-0.136470,0.025784,0.123528,0.982539,-0.139121,0.067741,-0.026957,-0.008798,-11.086958,35.029118,-2.935242,,,,,,,
1528106713.009938,0.726399,-1.383333,-2.318903,-0.007468,-0.182576,0.030857,0.123775,0.982480,-0.139315,0.068089,-0.012250,-0.005796,-11.187994,34.934395,-3.017670,,,,,,,
1528106713.030018,0.726186,-1.382986,-2.314787,-0.011506,-0.226556,0.032704,0.123971,0.982415,-0.139595,0.065498,0.016150,-0.013115,-11.157627,34.957344,-2.932495,,,,,,,
1528106713.050099,0.724181,-1.382575,-2.311792,0.002775,-0.259687,0.024132,0.123958,0.982339,-0.140146,0.043232,0.029685,-0.016714,-11.201415,35.004986,-2.895264,,,,,,,
1528106713.070149,0.720188,-1.382097,-2.310376,0.010460,-0.272498,0.017733,0.123707,0.982249,-0.140992,0.025280,0.008870,-0.019561,-11.143623,34.955425,-2.999329,,,,,,,
1528106713.090229,0.715311,-1.381593,-2.309724,0.013745,-0.273547,0.013486,0.123343,0.982154,-0.141968,0.020593,-0.001914,-0.010772,-11.299194,34.919910,-2.747101,,,,,,,
1528106713.110310,0.710363,-1.381206,-2.309133,0.007421,-0.278955,0.006958,0.122886,0.982082,-0.142864,0.014199,0.002354,-0.006977,-11.266006,34.994080,-2.841797,,,,,,,
1528106713.130360,0.705118,-1.380998,-2.308593,0.003204,-0.290777,0.006841,0.122268,0.982042,-0.143663,0.010102,0.013319,-0.007903,-11.187033,35.038338,-2.842285,,,,,,,
1528106713.150441,0.700601,-1.380735,-2.307473,0.001856,-0.272559,0.018698,0.121784,0.981993,-0.144411,0.021450,-0.004911,-0.010542,-11.318030,35.171703,-2.559357,,,,,,,
1528106713.170491,0.697935,-1.380472,-2.304916,-0.012392,-0.246931,0.028300,0.121564,0.981943,-0.144933,0.034731,-0.039743,-0.018352,-11.190531,34.936996,-2.627319,,,,,,,
1528106713.190571,0.697715,-1.380273,-2.300369,-0.025630,-0.224509,0.044317,0.121658,0.981905,-0.145109,0.022568,-0.039751,-0.016771,-11.240960,34.994270,-2.441681,,,,,,,
1528106713.210652,0.699312,-1.380073,-2.294502,-0.028023,-0.195582,0.048730,0.122016,0.981867,-0.145065,0.009118,-0.014430,-0.016510,-11.168823,35.006779,-2.472504,,,,,,,
1528106713.230702,0.701102,-1.379653,-2.288984,-0.011034,-0.172947,0.052272,0.122541,0.981788,-0.145161,-0.002500,0.007653,-0.006756,-11.138954,34.685501,-2.366089,,,,,,,
1528106713.250782,0.702587,-1.378982,-2.284173,-0.004706,-0.152534,0.051391,0.123181,0.981660,-0.145480,-0.006314,0.002990,0.000781,-11.160617,35.065826,-2.420990,,,,,,,
1528106713.270863,0.703140,-1.378401,-2.280632,-0.002433,-0.139660,0.035437,0.123630,0.981549,-0.145847,-0.002735,-0.022061,0.002598,-11.246325,35.195694,-2.249664,,,,,,,
1528106713.290913,0.702882,-1.378059,-2.278267,-0.003434,-0.122520,0.021606,0.123808,0.981484,-0.146133,0.005983,-0.028084,-0.001130,-11.100644,35.428104,-2.260071,,,,,,,
,,,,,,,,,,,,,,,,52.333454,4.867731,-2.243489,-1.000000,-1.000000,1528106713.275027,
1528106713.310994,0.701027,-1.377920,-2.277654,0.002222,-0.125703,0.001323,0.123623,0.981457,-0.146465,0.017414,-0.006375,-0.010487,-11.310606,35.401222,-2.183838,,,,,,,
1528106713.331074,0.697363,-1.378028,-2.278540,-0.001737,-0.147176,-0.013827,0.123018,0.981478,-0.146836,0.025496,0.006102,-0.018157,-11.303968,35.276081,-2.062286,,,,,,,
1528106713.351124,0.693212,-1.378421,-2.279360,-0.018656,-0.176243,-0.019544,0.122161,0.981553,-0.147049,0.031693,0.006332,-0.021362,-11.234383,35.212154,-2.044373,,,,,,,
1528106713.371205,0.690236,-1.378941,-2.278660,-0.025188,-0.185933,-0.007905,0.121399,0.981652,-0.147019,0.027802,-0.002343,-0.018920,-11.282459,35.084854,-2.164886,,,,,,,
1528106713.391285,0.687693,-1.379205,-2.277295,-0.015621,-0.197652,0.004989,0.120861,0.981702,-0.147128,0.029698,-0.008161,-0.009381,-11.291918,35.067997,-2.132446,,,,,,,
1528106713.411335,0.685213,-1.379313,-2.275506,-0.017707,-0.218032,0.010202,0.120430,0.981723,-0.147347,0.039284,-0.021823,-0.000617,-11.218104,35.248779,-1.996674,,,,,,,
1528106713.431416,0.683901,-1.379463,-2.272277,-0.031769,-0.223490,0.020703,0.120143,0.981752,-0.147390,0.048207,-0.029374,0.010626,-11.119514,34.972336,-1.992126,,,,,,,
1528106713.451497,0.683735,-1.379573,-2.267967,-0.030848,-0.212761,0.027195,0.120050,0.981773,-0.147326,0.051138,-0.011787,0.013797,-11.272606,35.202282,-1.831940,,,,,,,
1528106713.471547,0.683852,-1.379671,-2.263666,-0.031942,-0.203122,0.024025,0.120008,0.981791,-0.147240,0.043444,0.012182,-0.008080,-11.254132,35.190002,-1.711548,,,,,,,
1528106713.491627,0.683408,-1.379858,-2.259734,-0.028499,-0.224539,0.017527,0.119827,0.981826,-0.147151,0.040008,0.022385,-0.023518,-11.160293,35.195908,-1.571869,,,,,,,
1528106713.511708,0.682098,-1.380054,-2.255934,-0.030369,-0.269575,0.018324,0.119513,0.981864,-0.147158,0.038645,0.001764,-0.025281,-11.137676,35.326790,-1.561218,,,,,,,
1528106713.531758,0.680729,-1.380277,-2.251128,-0.037672,-0.320007,0.026518,0.119173,0.981906,-0.147151,0.046950,-0.022952,-0.015004,-11.189196,35.260521,-1.498840,,,,,,,
1528106713.551838,0.680072,-1.380643,-2.245024,-0.056975,-0.331936,0.030499,0.118850,0.981975,-0.146949,0.050355,-0.027431,-0.003930,-11.208771,35.331921,-1.486328,,,,,,,
1528106713.571919,0.680259,-1.381337,-2.238129,-0.074060,-0.326703,0.020689,0.118448,0.982106,-0.146397,0.048895,-0.014073,0.002903,-11.194302,35.053875,-1.399719,,,,,,,
1528106713.591969,0.679929,-1.382312,-2.231888,-0.079290,-0.319241,0.006754,0.117798,0.982289,-0.145691,0.040558,0.009624,-0.001617,-11.124324,35.306427,-1.217865,,,,,,,
1528106713.612049,0.679733,-1.383335,-2.225581,-0.078267,-0.320305,0.011041,0.117138,0.982480,-0.144933,0.025120,0.025973,-0.016032,-11.095149,35.257622,-1.103333,,,,,,,
1528106713.632130,0.680485,-1.384209,-2.218114,-0.080522,-0.336395,0.026978,0.116706,0.982643,-0.144177,0.009652,0.027931,-0.032428,-11.337264,35.153996,-0.901947,,,,,,,
1528106713.652199,0.682879,-1.385147,-2.208560,-0.099809,-0.360114,0.035175,0.116469,0.982817,-0.143182,0.005891,0.011477,-0.043265,-11.150105,35.290234,-0.771729,,,,,,,
1528106713.672280,0.685619,-1.386528,-2.198017,-0.119807,-0.395638,0.021893,0.116001,0.983071,-0.141811,0.015285,-0.026787,-0.033268,-11.119125,35.209171,-0.615021,,,,,,,
1528106713.692360,0.687767,-1.388244,-2.187463,-0.133603,-0.411818,0.017355,0.115234,0.983384,-0.140257,0.020325,-0.047364,-0.009798,-11.100822,35.186722,-0.403351,,,,,,,
1528106713.712410,0.691736,-1.390012,-2.175247,-0.140393,-0.390422,0.033445,0.114679,0.983703,-0.138458,0.011892,-0.051360,0.012589,-11.060683,35.298988,-0.187439,,,,,,,
1528106713.732491,0.695954,-1.391513,-2.163407,-0.119060,-0.358111,0.028532,0.114315,0.983972,-0.136840,0.004612,-0.029474,0.022582,-11.126141,35.208683,-0.161987,,,,,,,
1528106713.752571,0.697174,-1.392841,-2.154922,-0.095094,-0.359019,0.003131,0.113643,0.984208,-0.135698,0.004796,-0.011231,0.009935,-11.115872,35.269756,0.015961,,,,,,,
1528106713.772621,0.693964,-1.394375,-2.150439,-0.081450,-0.396454,-0.036509,0.112240,0.984478,-0.134901,0.018543,0.001881,-0.003527,-11.153275,35.419926,0.205902,,,,,,,
1528106713.792702,0.686183,-1.396202,-2.149821,-0.069092,-0.428533,-0.062223,0.110048,0.984797,-0.134378,0.022429,0.015874,-0.017309,-11.239559,35.262684,0.459503,,,,,,,
1528106713.812783,0.676942,-1.398061,-2.150243,-0.067925,-0.445676,-0.061233,0.107655,0.985118,-0.133963,0.026699,0.007847,-0.026926,-11.276989,35.219406,0.495483,,,,,,,
1528106713.832833,0.668108,-1.399918,-2.150058,-0.075509,-0.447872,-0.054916,0.105333,0.985436,-0.133472,0.032011,-0.014153,-0.026669,-11.303908,35.667717,0.549805,,,,,,,
1528106713.852913,0.660832,-1.401825,-2.148412,-0.087556,-0.437234,-0.042161,0.103206,0.985758,-0.132751,0.032994,-0.036555,-0.011994,-11.550289,35.634491,0.884033,,,,,,,
1528106713.872994,0.656228,-1.403536,-2.144334,-0.086821,-0.420072,-0.024933,0.101564,0.986045,-0.131888,0.022596,-0.042044,0.004462,-11.523698,35.386765,0.843384,,,,,,,
1528106713.893044,0.650495,-1.404921,-2.141939,-0.057860,-0.394140,-0.035140,0.099980,0.986274,-0.131382,0.011669,-0.019554,0.018451,-11.298564,35.227730,1.101105,,,,,,,
1528106713.913124,0.640065,-1.405749,-2.144616,0.001370,-0.374426,-0.057859,0.098116,0.986411,-0.131761,-0.006715,0.008020,0.024279,-11.441816,35.361061,1.029297,,,,,,,
1528106713.933205,0.625903,-1.405902,-2.152183,0.030914,-0.312036,-0.048593,0.096152,0.986436,-0.133017,-0.028098,0.020660,0.004355,-11.444929,35.218319,1.162079,,,,,,,
1528106713.953255,0.614874,-1.406239,-2.157121,-0.002393,-0.303701,-0.051091,0.094488,0.986491,-0.133798,-0.024069,0.011754,-0.021567,-11.391172,35.267181,1.363983,,,,,,,
1528106713.973336,0.603713,-1.407444,-2.163020,-0.032387,-0.243898,-0.085370,0.092313,0.986688,-0.133864,0.001361,-0.016183,-0.013094,-11.532583,35.240982,1.326935,,,,,,,
1528106713.993416,0.594110,-1.409425,-2.167969,-0.068837,-0.240946,-0.091146,0.089928,0.987008,-0.133123,-0.006508,-0.049065,-0.021632,-11.543724,35.200195,1.416168,,,,,,,
1528106714.013466,0.582977,-1.411878,-2.173695,-0.073512,-0.284941,-0.122483,0.087107,0.987399,-0.132095,-0.012431,-0.017428,0.000488,-11.736221,35.212521,1.400269,,,,,,,
1528106714.033547,0.567406,-1.414604,-2.183806,-0.077698,-0.273185,-0.136382,0.083593,0.987827,-0.131164,-0.025014,0.016232,0.017105,-11.789872,35.098721,1.437988,,,,,,,
1528106714.053627,0.554523,-1.417553,-2.191853,-0.103913,-0.220843,-0.127848,0.080362,0.988281,-0.129753,-0.030451,0.029068,0.000283,-11.954374,35.080956,1.755249,,,,,,,
1528106714.073677,0.545137,-1.420591,-2.197241,-0.110797,-0.202661,-0.103215,0.077584,0.988740,-0.127934,-0.021553,0.030394,-0.019389,-11.958883,34.872066,2.003998,,,,,,,
1528106714.093758,0.538740,-1.423315,-2.198951,-0.109839,-0.259456,-0.067130,0.075381,0.989144,-0.126115,0.011243,0.012046,-0.031081,-12.028761,35.039158,1.939087,,,,,,,
1528106714.113839,0.534394,-1.425827,-2.197141,-0.113971,-0.330228,-0.045098,0.073567,0.989510,-0.124303,0.051677,-0.008248,-0.028834,-12.056744,35.029648,2.063934,,,,,,,
1528106714.133889,0.529627,-1.428152,-2.194491,-0.106166,-0.388056,-0.038903,0.071812,0.989844,-0.122668,0.064495,-0.026434,-0.015622,-12.203831,34.852242,2.281799,,,,,,,
1528106714.153969,0.525025,-1.430132,-2.190956,-0.095533,-0.409413,-0.020698,0.070263,0.990123,-0.121299,0.060352,-0.023601,-0.003976,-11.955137,34.929070,2.444580,,,,,,,
1528106714.174019,0.520350,-1.431805,-2.187509,-0.082664,-0.390028,-0.028997,0.068871,0.990356,-0.120188,0.049309,0.005768,-0.005941,-11.957737,35.018887,2.671967,,,,,,,
1528106714.194100,0.513998,-1.433354,-2.186074,-0.069786,-0.376002,-0.035184,0.067351,0.990570,-0.119286,0.015367,0.013260,-0.021888,-12.080214,34.995083,2.790039,,,,,,,
1528106714.214180,0.504718,-1.434901,-2.188381,-0.059831,-0.340569,-0.074466,0.065499,0.990780,-0.118563,0.014518,0.020816,-0.030042,-12.204411,35.161179,3.120361,,,,,,,
1528106714.234230,0.490352,-1.437140,-2.195898,-0.084885,-0.367562,-0.115588,0.062745,0.991081,-0.117534,-0.007630,0.006615,-0.041020,-12.130466,35.197803,3.085876,,,,,,,
1528106714.254311,0.474933,-1.439952,-2.203239,-0.107213,-0.427749,-0.103349,0.059651,0.991452,-0.116010,-0.041340,-0.024625,-0.025348,-12.246445,35.161915,3.297546,,,,,,,
1528106714.274391,0.461396,-1.442407,-2.208190,-0.082872,-0.421134,-0.079472,0.056991,0.991769,-0.114626,-0.042235,-0.024286,-0.000944,-12.301109,34.975212,3.384552,,,,,,,
1528106714.294442,0.447523,-1.444029,-2.214762,-0.042688,-0.317937,-0.082694,0.054698,0.991976,-0.113954,-0.042476,0.001143,0.006715,-12.305964,35.189522,3.405731,,,,,,,
1528106714.314522,0.432881,-1.445077,-2.223796,-0.022858,-0.278123,-0.058688,0.052588,0.992108,-0.113800,-0.055030,0.022266,-0.007889,-12.443304,34.976665,3.584869,,,,,,,
1528106714.334603,0.421007,-1.446062,-2.230609,-0.040226,-0.241802,-0.061908,0.050834,0.992231,-0.113524,-0.036216,0.041430,-0.005037,-12.469694,35.127834,3.736420,,,,,,,
1528106714.354653,0.408456,-1.447696,-2.238566,-0.061477,-0.232315,-0.083518,0.048761,0.992433,-0.112664,-0.026269,0.039382,-0.009543,-12.594240,35.078724,3.764343,,,,,,,
1528106714.374733,0.393237,-1.449529,-2.248999,-0.054848,-0.244062,-0.092064,0.046343,0.992656,-0.111712,-0.016939,0.034825,-0.007978,-12.565425,34.829475,3.783051,,,,,,,
1528106714.394814,0.377213,-1.451303,-2.260267,-0.063454,-0.238764,-0.093209,0.043897,0.992869,-0.110801,-0.018812,0.023443,-0.008462,-12.524693,35.061615,3.990051,,,,,,,
1528106714.414864,0.362811,-1.453135,-2.269731,-0.061452,-0.253751,-0.075074,0.041651,0.993086,-0.109720,-0.010767,0.004503,-0.000907,-12.635874,34.964912,4.183685,,,,,,,
1528106714.434944,0.350467,-1.454324,-2.276970,-0.029585,-0.255657,-0.047943,0.039887,0.993225,-0.109113,-0.015976,0.023300,0.005139,-12.660003,34.865520,4.184570,,,,,,,
1528106714.455025,0.342210,-1.455019,-2.280456,-0.030111,-0.226708,-0.022103,0.038754,0.993305,-0.108790,-0.024029,0.053356,-0.003683,-12.784621,34.842522,4.138550,,,,,,,
1528106714.475075,0.335898,-1.456261,-2.282243,-0.069568,-0.228071,-0.041853,0.037659,0.993448,-0.107867,-0.012681,0.060919,-0.021177,-12.687121,34.939396,4.325806,,,,,,,
1528106714.495156,0.323670,-1.458422,-2.289593,-0.096618,-0.257226,-0.093713,0.035654,0.993693,-0.106282,0.009420,0.020727,-0.030910,-12.762627,34.732311,4.487793,,,,,,,
1528106714.515236,0.306694,-1.460997,-2.301149,-0.105031,-0.279799,-0.096081,0.033072,0.993978,-0.104431,0.014719,0.003443,-0.029999,-12.738328,34.815273,4.530945,,,,,,,
1528106714.535286,0.292308,-1.463713,-2.310052,-0.123568,-0.270279,-0.079129,0.030788,0.994272,-0.102310,-0.010601,0.040167,-0.022751,-12.781240,34.797890,4.887024,,,,,,,
1528106714.555367,0.283919,-1.466850,-2.313587,-0.160726,-0.221226,-0.053622,0.029055,0.994602,-0.099570,-0.045626,0.054439,-0.013757,-12.738470,34.658382,4.977631,,,,,,,
1528106714.575447,0.279778,-1.470290,-2.313606,-0.163105,-0.200874,-0.046046,0.027696,0.994953,-0.096395,-0.058396,0.007839,-0.001230,-12.872534,34.486324,4.985840,,,,,,,
1528106714.595497,0.276802,-1.473133,-2.312827,-0.123781,-0.180216,-0.025121,0.026635,0.995235,-0.093755,-0.047906,-0.076869,0.015920,-12.887550,34.556515,5.387146,,,,,,,
1528106714.615578,0.277616,-1.475040,-2.308812,-0.089999,-0.144589,0.001171,0.026192,0.995419,-0.091908,-0.040230,-0.114453,0.019215,-13.005894,34.461460,5.524750,,,,,,,
1528106714.635659,0.281742,-1.476800,-2.302216,-0.102190,-0.105011,0.010875,0.026083,0.995586,-0.090115,-0.044119,-0.102718,-0.000324,-12.877096,34.468159,5.757782,,,,,,,
